split,filename,image_path,image_id,ann_id,layer,group,wb1,wb2,wb_product,wb_sum,area_px,log_area_px,bbox_w,bbox_h,bbox_aspect,roi_bg_pixels,ndg,delta_g,abs_delta_g,g_flake_median,g_bg_plane_median,g_delta_p10,g_delta_p90,g_delta_iqr,g_bg_std,g_flake_std,plane_a,plane_b,plane_c
train,1-4-4-5_png.rf.4b994a44226b69733801be9ebc44900a.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-4-4-5_png.rf.4b994a44226b69733801be9ebc44900a.jpg,52,63,1,png,1.4,4.5,6.3,5.9,1553,7.348587530927593,33.0,83.0,0.39759036144578314,22956,-0.05409071081921131,-6.378493309020996,6.378493309020996,111.0,117.92215728759766,-8.851644897460938,-3.06962890625,5.782015991210938,8.10559368133545,2.475801467895508,0.01061831321567297,0.005465439986437559,98.75191497802734
train,1-7-3-6-3-100-2_png.rf.b44f5fc19f8902c0f1aed1d721b4009c.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-7-3-6-3-100-2_png.rf.b44f5fc19f8902c0f1aed1d721b4009c.jpg,53,64,7,3-100-2_png,1.7,3.6,6.12,5.3,49884,10.817475635347607,437.0,247.0,1.7692307692307692,908201,-0.43780495708199874,-33.81045913696289,33.81045913696289,43.0,77.22721862792969,-36.433431243896486,-29.357543182373032,7.075888061523454,4.901754379272461,4.620398998260498,-0.00010439490870339796,-0.003246715757995844,78.84085845947266
train,1-1-3-3_png.rf.1588a2e811cff88ce0bac79c7ea61845.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-1-3-3_png.rf.1588a2e811cff88ce0bac79c7ea61845.jpg,54,65,4,png,1.1,3.3,3.63,4.4,4002,8.294799358992574,192.0,59.0,3.2542372881355934,97684,-0.20264521818056994,-34.680328369140625,34.680328369140625,135.0,171.13815307617188,-39.56690673828125,-22.841024780273436,16.72588195800781,18.36334991455078,6.697974681854248,-0.010898890905082226,-0.028186509385704994,218.07582092285156
train,1-4-4-8_png.rf.f46d5b3e3065366457ae1906bf371694.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-4-4-8_png.rf.f46d5b3e3065366457ae1906bf371694.jpg,55,66,7,png,1.4,4.8,6.72,6.199999999999999,2337,7.757051142032013,107.0,36.0,2.9722222222222223,32173,-0.5340851257980823,-57.398597717285156,57.398597717285156,49.0,107.47087860107422,-60.84996337890625,-44.3088638305664,16.54109954833985,17.326101303100586,9.961604118347168,0.006579508073627949,-0.07027024030685425,177.6593475341797
train,1-4-3-9_png.rf.f492364b1989e6d604c0bcf83c304dd5.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-4-3-9_png.rf.f492364b1989e6d604c0bcf83c304dd5.jpg,56,67,4,png,1.4,3.9,5.46,5.3,3910,8.271548374755515,191.0,58.0,3.293103448275862,95528,-0.21177201474719345,-29.558223724365234,29.558223724365234,110.0,139.57568359375,-34.23215942382812,-24.157928466796875,10.074230957031247,22.728748321533203,5.09536075592041,-0.00926309172064066,-0.03510628268122673,191.13099670410156
train,0-8-3-9-6-10-6_png.rf.7727909cde990ecc79216d1b96fda888.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/0-8-3-9-6-10-6_png.rf.7727909cde990ecc79216d1b96fda888.jpg,57,68,6,6-10-6_png,0.8,3.9,3.12,4.7,1826,7.510430556378006,39.0,129.0,0.3023255813953488,43175,-0.24693667297733168,-37.615867614746094,37.615867614746094,113.0,152.33001708984375,-42.548988342285156,-24.31218719482422,18.236801147460938,11.903583526611328,7.933610916137695,0.001466471003368497,-0.0059410096146166325,154.44400024414062
train,1_1-4_8-3-100_png.rf.f80e9ed0e77f811810e61aa26d87e516.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1_1-4_8-3-100_png.rf.f80e9ed0e77f811810e61aa26d87e516.jpg,58,69,3,3-100_png,1.1,4.8,5.28,5.9,112003,11.626289863925207,410.0,439.0,0.9339407744874715,1145059,-0.07624851339729732,-9.992229461669922,9.992229461669922,121.0,131.04818725585938,-11.441098022460938,-8.767687988281248,2.6734100341796907,5.586658954620361,2.1158621311187744,-0.0007856043521314859,-0.006288622040301561,134.66061401367188
train,1_1-4_8-6-100-6_png.rf.386e54e67e4c29b456cc3fcb277e2700.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1_1-4_8-6-100-6_png.rf.386e54e67e4c29b456cc3fcb277e2700.jpg,59,70,6,6-100-6_png,1.1,4.8,5.28,5.9,159851,11.982003666139462,333.0,1020.0,0.3264705882352941,858564,-0.17983165075490232,-22.816242218017578,22.816242218017578,104.0,126.87556457519531,-27.643394470214844,-19.390174865722656,8.253219604492188,14.544106483459473,4.774251937866211,-0.011085988022387028,0.000511708902195096,134.58863830566406
train,2-0-4-2_png.rf.98bc283adde2dbb44e27c9ad58658945.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/2-0-4-2_png.rf.98bc283adde2dbb44e27c9ad58658945.jpg,60,71,1,png,2.0,4.2,8.4,6.2,1538,7.338888133838879,30.0,82.0,0.36585365853658536,20475,-0.03911485669768701,-3.667999029159546,3.667999029159546,90.0,93.77508544921875,-5.777821350097656,-0.9201507568359375,4.857670593261719,8.494477272033691,1.7779736518859863,0.010326679795980453,0.000572540215216577,79.87623596191406
train,2-3-3-3_png.rf.e715422f3eb1a8be968b9f3df98dd932.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/2-3-3-3_png.rf.e715422f3eb1a8be968b9f3df98dd932.jpg,61,72,2,png,2.3,3.3,7.589999999999999,5.6,942,6.849066282633458,34.0,63.0,0.5396825396825397,18224,-0.10239700766397018,-12.559009552001953,12.559009552001953,109.0,122.65016174316406,-15.697694396972656,-6.559642791748047,9.138051605224609,1.3776135444641113,3.6967737674713135,0.004496328067034483,0.003042322350665927,113.57355499267578
train,2-0-3-9_png.rf.1030f4c5e8c3d52f71478c3d12cf6e78.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/2-0-3-9_png.rf.1030f4c5e8c3d52f71478c3d12cf6e78.jpg,62,73,8,png,2.0,3.9,7.8,5.9,480,6.175867270105761,44.0,36.0,1.2222222222222223,12641,-0.5562092662908975,-54.14891052246094,54.14891052246094,42.0,97.35348510742188,-62.35456085205078,-36.38350372314453,25.971057128906253,3.448814630508423,10.930624008178711,-0.004752755165100098,0.005743972957134247,99.10807800292969
train,2-0-3-9_png.rf.1030f4c5e8c3d52f71478c3d12cf6e78.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/2-0-3-9_png.rf.1030f4c5e8c3d52f71478c3d12cf6e78.jpg,62,74,7,png,2.0,3.9,7.8,5.9,2178,7.68662133494462,64.0,89.0,0.7191011235955056,48900,-0.416824736684154,-45.81972122192383,45.81972122192383,61.0,109.92562866210938,-64.3187240600586,-11.86078796386719,52.45793609619141,38.76830291748047,21.218332290649414,0.22920550405979156,-0.02466982789337635,-88.79625701904297
train,2-0-3-9_png.rf.1030f4c5e8c3d52f71478c3d12cf6e78.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/2-0-3-9_png.rf.1030f4c5e8c3d52f71478c3d12cf6e78.jpg,62,75,6,png,2.0,3.9,7.8,5.9,821,6.71174039505618,62.0,23.0,2.6956521739130435,11234,-0.42101463296991476,-40.96895217895508,40.96895217895508,53.0,97.31004333496094,-48.32158660888672,-19.346435546875,28.97515106201172,7.968842029571533,11.294921875,-0.006478271912783384,0.005065501667559147,102.63593292236328
train,1-4-4-2_png.rf.076c145d98f3218171abce1595a647b1.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-4-4-2_png.rf.076c145d98f3218171abce1595a647b1.jpg,63,76,8,png,1.4,4.2,5.88,5.6,514,6.244166900663736,48.0,33.0,1.4545454545454546,12653,-0.4437144155272536,-53.40789794921875,53.40789794921875,61.0,120.365478515625,-67.37185974121094,-17.384603118896486,49.987256622314455,5.410082817077637,19.034423828125,-0.0049951872788369656,0.004142307210713625,124.08528900146484
train,1-4-4-2_png.rf.076c145d98f3218171abce1595a647b1.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-4-4-2_png.rf.076c145d98f3218171abce1595a647b1.jpg,63,77,7,png,1.4,4.2,5.88,5.6,2007,7.60489448081162,61.0,90.0,0.6777777777777778,47237,-0.4485573907527754,-58.052371978759766,58.052371978759766,66.0,129.420166015625,-77.33965454101562,-16.99606018066406,60.34359436035156,35.74386215209961,24.086082458496094,0.20499056577682495,-0.0213573407381773,-48.79827117919922
train,1-4-4-2_png.rf.076c145d98f3218171abce1595a647b1.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-4-4-2_png.rf.076c145d98f3218171abce1595a647b1.jpg,63,78,6,png,1.4,4.2,5.88,5.6,817,6.706862336602747,54.0,23.0,2.347826086956522,9563,-0.375242018663166,-45.079322814941406,45.079322814941406,73.0,120.13399505615234,-50.195054626464845,-27.663047790527365,22.53200683593748,7.301680564880371,11.624268531799316,-0.0043618339113891125,0.005723513197153807,121.42565155029297
train,1-7-3-6-3-10-4_png.rf.7706566b09988ab96aa292145be3ff1e.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-7-3-6-3-10-4_png.rf.7706566b09988ab96aa292145be3ff1e.jpg,64,79,3,3-10-4_png,1.7,3.6,6.12,5.3,621,6.432940092739179,23.0,52.0,0.4423076923076923,10053,-0.18160355058055724,-12.411338806152344,12.411338806152344,56.0,68.3430404663086,-17.308387756347656,-6.29156494140625,11.016822814941406,0.9197148680686951,4.382318496704102,-0.0009300351957790554,-0.0040569789707660675,71.12211608886719
train,1-7-4-8_png.rf.8d87fcd0542156ea4bfce103f4562988.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-7-4-8_png.rf.8d87fcd0542156ea4bfce103f4562988.jpg,65,80,1,png,1.7,4.8,8.16,6.5,3019,8.013012110368916,170.0,60.0,2.8333333333333335,88536,-0.07324207226897843,-7.4870924949646,7.4870924949646,95.0,102.22393035888672,-12.201141357421875,-2.939442443847654,9.261698913574222,11.938944816589355,3.5704970359802246,0.00039961314178071916,-0.012171375565230846,114.82532501220703
train,1-7-4-2_png.rf.c13d1a9b1c75e2e36673574149b0536b.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-7-4-2_png.rf.c13d1a9b1c75e2e36673574149b0536b.jpg,66,81,1,png,1.7,4.2,7.14,5.9,4719,8.459564078579602,129.0,62.0,2.0806451612903225,66955,-0.026480819762229265,-3.1087963581085205,3.1087963581085205,114.0,117.39804077148438,-5.699601745605468,-0.6498184204101567,5.049783325195312,5.814301490783691,2.240596055984497,0.005170314572751522,-0.00938889104872942,119.71083068847656
train,1_4-3_9-3-100-4_png.rf.1fe85423000f028ef309c98bb6093f63.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1_4-3_9-3-100-4_png.rf.1fe85423000f028ef309c98bb6093f63.jpg,67,82,3,3-100-4_png,1.4,3.9,5.46,5.3,44518,10.703671343322297,194.0,453.0,0.4282560706401766,549798,-0.113485858067416,-11.403617858886719,11.403617858886719,89.0,100.48492431640625,-12.404080963134765,-9.366136169433592,3.0379447937011737,3.5852603912353516,2.1464288234710693,0.005768348462879658,-0.006094847805798054,100.26904296875
train,2-0-3-3_png.rf.925e14054494dd440ccb06f615e5e7cd.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/2-0-3-3_png.rf.925e14054494dd440ccb06f615e5e7cd.jpg,68,83,4,png,2.0,3.3,6.6,5.3,8298,9.023890304598448,172.0,98.0,1.7551020408163265,143113,-0.17682045357328394,-17.292016983032227,17.292016983032227,80.0,97.7942123413086,-19.018899536132814,-13.62791290283203,5.390986633300784,16.619775772094727,6.728647232055664,-0.0046337372623384,-0.0034821999724954367,108.13732147216797
train,1_4-4_2-3-100-4_png.rf.d987341b6365626d8bcb976e62677fd2.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1_4-4_2-3-100-4_png.rf.d987341b6365626d8bcb976e62677fd2.jpg,69,84,3,3-100-4_png,1.4,4.2,5.88,5.6,44101,10.694260411880514,197.0,453.0,0.434878587196468,559431,-0.12097533865239568,-11.868368148803711,11.868368148803711,86.0,98.10568237304688,-13.037895202636719,-10.173141479492188,2.8647537231445312,3.7158737182617188,1.7896854877471924,0.005385229364037514,-0.005990287754684687,98.0748062133789
train,2-0-3-6_png.rf.fba21ca3e8b92ab2c54c0c7a02e5ca6f.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/2-0-3-6_png.rf.fba21ca3e8b92ab2c54c0c7a02e5ca6f.jpg,70,85,1,png,2.0,3.6,7.2,5.6,3031,8.016977746762262,170.0,61.0,2.7868852459016393,90053,-0.09538590188664944,-9.524591445922852,9.524591445922852,91.0,99.85324096679688,-15.64532470703125,-4.000335693359375,11.644989013671875,12.319677352905273,4.255157470703125,0.0006122509366832674,-0.01131528802216053,111.2416763305664
train,1-7-3-3_png.rf.2cab010acaac2b68ec0bb1c44f5d3755.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-7-3-3_png.rf.2cab010acaac2b68ec0bb1c44f5d3755.jpg,72,87,4,png,1.7,3.3,5.609999999999999,5.0,8352,9.030376034755907,174.0,99.0,1.7575757575757576,136839,-0.15870275770053202,-19.436731338500977,19.436731338500977,103.0,122.47254943847656,-21.394354248046874,-17.28456268310547,4.109791564941403,16.066524505615234,2.1521589756011963,-0.0006843310547992587,-0.005759113468229771,129.8309783935547
train,1-7-3-3_png.rf.2cab010acaac2b68ec0bb1c44f5d3755.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-7-3-3_png.rf.2cab010acaac2b68ec0bb1c44f5d3755.jpg,72,88,3,png,1.7,3.3,5.609999999999999,5.0,6710,8.811503250158239,164.0,79.0,2.0759493670886076,98319,-0.15447824304741245,-19.22939682006836,19.22939682006836,105.0,124.47964477539062,-21.020286560058594,-17.253472900390626,3.7668136596679673,18.42070960998535,1.7353031635284424,-0.012711940333247185,-0.004310488700866699,148.1118927001953
train,1-7-3-3_png.rf.2cab010acaac2b68ec0bb1c44f5d3755.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-7-3-3_png.rf.2cab010acaac2b68ec0bb1c44f5d3755.jpg,72,89,4,png,1.7,3.3,5.609999999999999,5.0,2265,7.725771441587952,109.0,48.0,2.2708333333333335,32869,-0.1432176819963654,-17.50670623779297,17.50670623779297,104.0,122.23844146728516,-20.3258544921875,-9.351693725585937,10.974160766601562,4.328189849853516,4.728357791900635,0.0029046388808637857,-0.012302654795348644,130.96536254882812
train,1-7-4-2_png.rf.81f1ec2b360aed9d52faff0953fb6767.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-7-4-2_png.rf.81f1ec2b360aed9d52faff0953fb6767.jpg,73,90,1,png,1.7,4.2,7.14,5.9,1698,7.4377951216719325,31.0,82.0,0.3780487804878049,21041,-0.03063665037847806,-3.5824368000030518,3.5824368000030518,113.0,116.93304443359375,-5.959831237792969,-0.8147911071777345,5.145040130615234,8.830231666564941,2.3718888759613037,0.012070775963366032,-7.826174260117114e-05,101.42852020263672
train,1_4-4_5-2-100-3_png.rf.7f909e9237377be9b018ad20e85265de.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1_4-4_5-2-100-3_png.rf.7f909e9237377be9b018ad20e85265de.jpg,75,92,2,2-100-3_png,1.4,4.5,6.3,5.9,561960,13.23918773145009,1099.0,912.0,1.2050438596491229,903080,-0.06304756174936516,-5.970992565155029,5.970992565155029,89.0,94.70616149902344,-9.417427825927735,-3.022430419921875,6.39499740600586,19.217586517333984,3.139131546020508,-0.006221050396561623,0.0025547631084918976,98.87584686279297
train,0-8-4-2-2-10-3_png.rf.e877450e1ac246ac22a5273582a6190e.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/0-8-4-2-2-10-3_png.rf.e877450e1ac246ac22a5273582a6190e.jpg,76,93,2,2-10-3_png,0.8,4.2,3.3600000000000003,5.0,5766,8.659907293615413,113.0,88.0,1.2840909090909092,83514,-0.07097383816765598,-10.939018249511719,10.939018249511719,143.0,154.12747192382812,-12.193191528320312,-8.900604248046875,3.2925872802734375,10.131668090820312,2.3483173847198486,-0.0007642178097739816,-0.005312527995556593,157.3591766357422
train,1-7-4-2_png.rf.590ea26f90099b365668b33fca049963.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-7-4-2_png.rf.590ea26f90099b365668b33fca049963.jpg,77,94,7,png,1.7,4.2,7.14,5.9,2503,7.825644732219989,107.0,40.0,2.675,35855,-0.5477141027925508,-53.86696243286133,53.86696243286133,44.0,98.34868621826172,-56.64541015625,-46.57882995605462,10.066580200195382,14.977215766906738,6.927175045013428,0.0061064730398356915,-0.04672890901565552,143.80752563476562
train,1-4-3-9_png.rf.698cb0a376f514d9a60369673b8ffe02.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-4-3-9_png.rf.698cb0a376f514d9a60369673b8ffe02.jpg,78,95,1,png,1.4,3.9,5.46,5.3,1649,7.408530566894626,35.0,83.0,0.42168674698795183,24363,-0.03442226163328183,-4.662250995635986,4.662250995635986,131.0,135.44290161132812,-6.59747314453125,-2.25013427734375,4.3473388671875,7.892909049987793,2.0591094493865967,0.008592882193624973,0.003372778417542577,120.9922866821289
train,0_8-3_9-3-100_png.rf.315efbe5cfa3092d82103032fd3a6583.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/0_8-3_9-3-100_png.rf.315efbe5cfa3092d82103032fd3a6583.jpg,80,99,3,3-100_png,0.8,3.9,3.12,4.7,112097,11.627128767687893,411.0,418.0,0.9832535885167464,1105011,-0.066330984546344,-10.43786907196045,10.43786907196045,147.0,157.36038208007812,-12.27601318359375,-8.030923461914062,4.245089721679689,7.142884731292725,2.8527603149414062,-0.010897071100771427,-0.00799202173948288,171.36282348632812
train,1_7-4_5-3-100-4_png.rf.1244211cc8c45a78894228669e8a2ed4.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1_7-4_5-3-100-4_png.rf.1244211cc8c45a78894228669e8a2ed4.jpg,81,100,3,3-100-4_png,1.7,4.5,7.6499999999999995,6.2,44768,10.709271214599578,197.0,453.0,0.434878587196468,558756,-0.11589003317291126,-8.431535720825195,8.431535720825195,64.0,72.75462341308594,-9.529488372802735,-7.1820831298828125,2.3474052429199226,2.7679924964904785,1.7127010822296143,0.004796410910785198,-0.0046411482617259026,72.35389709472656
train,1_7-3_3-3-100_png.rf.486e160fc43b2e6c42316993932af153.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1_7-3_3-3-100_png.rf.486e160fc43b2e6c42316993932af153.jpg,83,102,3,3-100_png,1.7,3.3,5.609999999999999,5.0,113425,11.638905920891801,408.0,432.0,0.9444444444444444,1137520,-0.09828520914551936,-7.844801425933838,7.844801425933838,72.0,79.81670379638672,-9.212435913085937,-6.645538330078125,2.566897583007812,4.404958724975586,1.4443581104278564,-0.0019994364120066166,-0.004564356524497271,83.10209655761719
train,0_8-4_5-2-100-3_png.rf.2ecd7b27bf5a85a2ab964888eb01a2b6.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/0_8-4_5-2-100-3_png.rf.2ecd7b27bf5a85a2ab964888eb01a2b6.jpg,84,103,2,2-100-3_png,0.8,4.5,3.6,5.3,564892,13.244391611662847,1072.0,913.0,1.1741511500547646,900255,-0.040349424804397085,-6.239996433258057,6.239996433258057,149.0,154.64895629882812,-10.162765502929688,-2.394642639160155,7.768122863769532,18.874685287475586,4.261518478393555,-0.00704885134473443,-5.2158080507069826e-05,160.88002014160156
train,0-8-4-5-7-10-2_png.rf.d04e1b282cf4cbfd20a9f06418a862be.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/0-8-4-5-7-10-2_png.rf.d04e1b282cf4cbfd20a9f06418a862be.jpg,85,104,7,7-10-2_png,0.8,4.5,3.6,5.3,510,6.236369590203704,40.0,23.0,1.7391304347826086,7692,-0.4572725732550959,-60.33505630493164,60.33505630493164,68.5,131.94549560546875,-67.81168670654297,-37.98915863037107,29.8225280761719,5.028934001922607,12.361069679260254,0.008688113652169704,-0.0008919914253056049,126.34000396728516
train,1-1-3-9-3-10_png.rf.e7139b506e18616f1b606e2b99c7d54f.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-1-3-9-3-10_png.rf.e7139b506e18616f1b606e2b99c7d54f.jpg,86,105,3,3-10_png,1.1,3.9,4.29,5.0,1003,6.911747300251674,40.0,39.0,1.0256410256410255,12935,-0.15498823997153394,-19.42719268798828,19.42719268798828,105.0,125.34623718261719,-21.460922241210938,-14.159695434570313,7.301226806640624,2.754594087600708,3.4533309936523438,-0.0022386759519577026,-0.01063812430948019,132.42385864257812
train,1-1-4-5-3-10-4_png.rf.1930ecac4fb716eb7b49390bec245c45.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-1-4-5-3-10-4_png.rf.1930ecac4fb716eb7b49390bec245c45.jpg,87,106,3,3-10-4_png,1.1,4.5,4.95,5.6,661,6.495265555937008,25.0,55.0,0.45454545454545453,11619,-0.11463907982076123,-12.910056114196777,12.910056114196777,99.0,112.61479187011719,-17.63257598876953,-5.5754241943359375,12.057151794433594,2.0042457580566406,4.960214614868164,0.003557526972144842,-0.0074068475514650345,114.05166625976562
