split,filename,image_path,image_id,ann_id,layer,group,wb1,wb2,wb_product,wb_sum,area_px,log_area_px,bbox_w,bbox_h,bbox_aspect,roi_bg_pixels,ndg,delta_g,abs_delta_g,g_flake_median,g_bg_plane_median,g_delta_p10,g_delta_p90,g_delta_iqr,iqr_ndg,g_bg_std,g_flake_std,plane_a,plane_b,plane_c
test,2-0-3-3_png.rf.2e07ac518bf9f0ba762b7d5aa87d17ee.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/2-0-3-3_png.rf.2e07ac518bf9f0ba762b7d5aa87d17ee.jpg,30,45,7,png,2.0,3.3,6.6,5.3,803,6.6895992691789665,62.0,23.0,2.6956521739130435,11920,-0.4358581178645613,-44.48117446899414,44.48117446899414,56.0,102.05425262451172,-49.12542877197266,-31.129127502441403,17.996301269531255,0.17634053267476327,12.31921672821045,7.68142032623291,-0.0050160810351371765,0.001847485895268619,108.21427154541016
test,1-7-4-2-3-10-4_png.rf.1e76ab15c030a764a674b9a243c7a2aa.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-7-4-2-3-10-4_png.rf.1e76ab15c030a764a674b9a243c7a2aa.jpg,33,47,3,3-10-4_png,1.7,4.2,7.14,5.9,667,6.504288173536645,23.0,53.0,0.4339622641509434,10213,-0.14565623027499958,-9.135573387145996,9.135573387145996,53.0,62.72010040283203,-12.712843322753907,-3.651123046875001,9.061720275878905,0.14447872719715443,1.1183202266693115,3.6292154788970947,0.004081859719008207,-0.007517647929489613,63.85038375854492
test,0-8-3-6_png.rf.bcba8bc3e42d02b916060d5cbf6c3171.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/0-8-3-6_png.rf.bcba8bc3e42d02b916060d5cbf6c3171.jpg,34,50,7,png,0.8,3.6,2.8800000000000003,4.4,891,6.79346613258001,64.0,25.0,2.56,13405,-0.2561207222592227,-37.69554901123047,37.69554901123047,106.0,147.1788330078125,-47.24519348144531,-13.12860107421875,34.11659240722656,0.23180366164077137,11.62806510925293,13.177872657775879,-0.005935512017458677,-0.0013999668881297112,158.0225372314453
test,1-7-4-5_png.rf.ff6f183e47adb1e6c6a5911fc3f8bf8d.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-7-4-5_png.rf.ff6f183e47adb1e6c6a5911fc3f8bf8d.jpg,35,51,1,png,1.7,4.5,7.6499999999999995,6.2,4454,8.40178233990491,121.0,52.0,2.326923076923077,51982,-0.022001246798452084,-2.388500452041626,2.388500452041626,106.0,108.56204986572266,-4.396754455566406,-0.4769294738769526,3.919824981689454,0.036106770151611685,5.640028953552246,1.5866694450378418,0.006879644934087992,-0.007505400571972132,106.61482238769531
test,1-7-3-9_png.rf.7fd23a5a7fc9280f06e481919b39a8ef.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-7-3-9_png.rf.7fd23a5a7fc9280f06e481919b39a8ef.jpg,36,52,4,png,1.7,3.9,6.63,5.6,8326,9.02725852623582,169.0,101.0,1.6732673267326732,134939,-0.15959948259199527,-18.940784454345703,18.940784454345703,100.0,118.6769790649414,-20.857086181640625,-16.271896362304688,4.5851898193359375,0.038635882506133465,17.37824821472168,2.906860828399658,-0.004763925913721323,-0.005795869044959545,131.7903289794922
test,1-7-3-9_png.rf.7fd23a5a7fc9280f06e481919b39a8ef.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-7-3-9_png.rf.7fd23a5a7fc9280f06e481919b39a8ef.jpg,36,53,3,png,1.7,3.9,6.63,5.6,6967,8.849083518532339,157.0,82.0,1.9146341463414633,97091,-0.13834158977666855,-16.642627716064453,16.642627716064453,104.0,120.30097198486328,-18.58380584716797,-14.511050415039062,4.072755432128908,0.033854717588161776,19.517436981201172,1.8266475200653076,-0.014779482036828995,-0.006077956408262253,148.94711303710938
test,1-7-3-9_png.rf.7fd23a5a7fc9280f06e481919b39a8ef.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-7-3-9_png.rf.7fd23a5a7fc9280f06e481919b39a8ef.jpg,36,54,4,png,1.7,3.9,6.63,5.6,2254,7.720905251936779,105.0,48.0,2.1875,31720,-0.1384923743176489,-16.360170364379883,16.360170364379883,101.0,118.13047790527344,-19.1785400390625,-7.242460632324218,11.936079406738283,0.10104148919391993,4.3685407638549805,4.932952880859375,0.0020647814963012934,-0.010470768436789513,126.18975830078125
test,1-7-4-8_png.rf.a7ac298bb8a066588fd12542145e0573.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-7-4-8_png.rf.a7ac298bb8a066588fd12542145e0573.jpg,37,55,4,png,1.7,4.8,8.16,6.5,4009,8.296546520300614,191.0,58.0,3.293103448275862,95429,-0.3090095703219074,-32.69625473022461,32.69625473022461,71.0,105.80984497070312,-38.081843566894534,-19.277487182617186,18.804356384277348,0.17771840030087882,25.551549911499023,8.034777641296387,-0.010383520275354385,-0.04162515699863434,165.9757843017578
test,0-8-4-8-6-10-6_png.rf.a9953b6d2f5a9f83fb96f71bf63c7f9d.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/0-8-4-8-6-10-6_png.rf.a9953b6d2f5a9f83fb96f71bf63c7f9d.jpg,38,56,6,6-10-6_png,0.8,4.8,3.84,5.6,1795,7.493317248862145,37.0,125.0,0.296,39583,-0.3115842559948283,-40.47917175292969,40.47917175292969,88.0,129.91404724121094,-44.88874206542969,-29.34010314941405,15.54863891601564,0.1196840468463471,11.652578353881836,6.995118618011475,0.0012348359450697899,-0.007713792379945517,133.1672821044922
test,1-4-4-8-3-10-4_png.rf.2a34d3aa0faa8fdc173a699591b5faa3.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-4-4-8-3-10-4_png.rf.2a34d3aa0faa8fdc173a699591b5faa3.jpg,39,57,3,3-10-4_png,1.4,4.8,6.72,6.199999999999999,673,6.513230110912307,24.0,55.0,0.43636363636363634,11113,-0.142314821471234,-12.052542686462402,12.052542686462402,72.0,84.68930053710938,-17.66756591796875,-3.7123992919921873,13.955166625976563,0.1647807519659659,2.263822317123413,5.407515048980713,0.001510646310634911,-0.0028851875104010105,85.15755462646484
test,1-1-3-9-7-10-2_png.rf.7f4acc18aa95aa50852a148ea262149e.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-1-3-9-7-10-2_png.rf.7f4acc18aa95aa50852a148ea262149e.jpg,41,59,7,7-10-2_png,1.1,3.9,4.29,5.0,544,6.300785794663244,42.0,24.0,1.75,8447,-0.43414080937013444,-53.59219741821289,53.59219741821289,66.0,123.44427490234375,-61.43820724487305,-29.4063720703125,32.03183517456055,0.25948416967818716,5.419398784637451,13.537729263305664,0.008089466951787472,0.006399964913725853,114.56197357177734
test,1-1-3-6-3-10_png.rf.848e32cc2e5fd19df1d6054fe106449e.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-1-3-6-3-10_png.rf.848e32cc2e5fd19df1d6054fe106449e.jpg,42,60,3,3-10_png,1.1,3.6,3.9600000000000004,4.7,1112,7.014814351275545,42.0,42.0,1.0,14661,-0.15065312832869182,-19.12306022644043,19.12306022644043,107.0,126.93437194824219,-21.952884674072266,-13.069149780273438,8.883734893798827,0.06998683459371582,2.4660351276397705,3.5557656288146973,-0.0023637774866074324,-0.0085813719779253,133.0403289794922
test,1-4-4-2-6-10-6_png.rf.8e1930e7915e9093b9cb16e71d2dfb80.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-4-4-2-6-10-6_png.rf.8e1930e7915e9093b9cb16e71d2dfb80.jpg,43,61,6,6-10-6_png,1.4,4.2,5.88,5.6,1834,7.51479976048867,42.0,131.0,0.32061068702290074,47361,-0.3183141026815199,-28.107685089111328,28.107685089111328,59.0,88.30172729492188,-31.737171936035157,-17.693402862548826,14.043769073486331,0.15904297122729072,12.290477752685547,7.369822025299072,0.0054959626868367195,-0.007268541492521763,88.3121109008789
test,1-4-4-2-3-10-2_png.rf.adb8c3e1e2705526a23d4280f845ef48.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-4-4-2-3-10-2_png.rf.adb8c3e1e2705526a23d4280f845ef48.jpg,45,63,7,3-10-2_png,1.4,4.2,5.88,5.6,510,6.236369590203704,41.0,23.0,1.7826086956521738,7898,-0.5238865538124241,-45.4378776550293,45.4378776550293,39.0,86.73228454589844,-51.71235580444336,-28.71630401611328,22.99605178833008,0.26513831508912516,5.146346092224121,9.175046920776367,0.002862651599571109,-0.0030113300308585167,86.26354217529297
test,1-7-3-9_png.rf.165ddc73d87c1e5e40f146665b1736ef.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-7-3-9_png.rf.165ddc73d87c1e5e40f146665b1736ef.jpg,46,64,7,png,1.7,3.9,6.63,5.6,653,6.483107351457199,24.0,57.0,0.42105263157894735,11563,-0.21570352283139788,-22.98714256286621,22.98714256286621,79.0,106.56822967529297,-41.50388031005859,4.9464309692382935,46.45031127929688,0.4358739130867446,24.59485626220703,17.82105827331543,0.06576710194349289,0.09979366511106491,-79.92801666259766
test,2-0-3-6_png.rf.c84589adbae5520676e4cb00335c57e2.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/2-0-3-6_png.rf.c84589adbae5520676e4cb00335c57e2.jpg,48,68,4,png,2.0,3.6,7.2,5.6,4138,8.328209491748732,192.0,59.0,3.2542372881355934,97548,-0.20804674014325822,-21.02057456970215,21.02057456970215,80.0,101.03775024414062,-26.563235473632812,-13.352625274658195,13.210610198974617,0.13074925131501258,25.89968490600586,5.639443397521973,-0.009602637030184269,-0.03365311026573181,151.69540405273438
test,1-7-4-5-3-10_png.rf.b2d94d9130131c85cf4e201f44bb143d.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-7-4-5-3-10_png.rf.b2d94d9130131c85cf4e201f44bb143d.jpg,49,69,3,3-10_png,1.7,4.5,7.6499999999999995,6.2,1065,6.97166860472579,39.0,41.0,0.9512195121951219,13222,-0.21336477359864345,-13.459112167358398,13.459112167358398,49.0,63.080291748046875,-14.139208221435547,-10.128529357910157,4.01067886352539,0.06358053763518891,2.223693609237671,1.9581199884414673,0.00012059621076332405,-0.004712768830358982,65.42802429199219
test,1-7-4-5-2-10-3_png.rf.7a0ebe9415369aa453fb93e9eb105038.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-7-4-5-2-10-3_png.rf.7a0ebe9415369aa453fb93e9eb105038.jpg,51,71,2,2-10-3_png,1.7,4.5,7.6499999999999995,6.2,5706,8.649448770536708,112.0,87.0,1.2873563218390804,81768,-0.12117938191046458,-8.381208419799805,8.381208419799805,61.0,69.16365051269531,-9.227581024169922,-6.179412841796875,3.048168182373047,0.04407182327389647,11.20444393157959,1.7537935972213745,-0.00022289487242233008,-0.0034461375325918198,71.06504821777344
test,0-8-4-5-2-10-3_png.rf.31a845318a46854e77e55e2b50199498.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/0-8-4-5-2-10-3_png.rf.31a845318a46854e77e55e2b50199498.jpg,52,72,2,2-10-3_png,0.8,4.5,3.6,5.3,5781,8.662504922576291,112.0,89.0,1.2584269662921348,83708,-0.0855486347110314,-12.363861083984375,12.363861083984375,132.0,144.52435302734375,-14.397125244140625,-9.532760620117188,4.8643646240234375,0.03365775055988736,10.95494270324707,2.5723536014556885,-0.0007088669808581471,-0.004290649201720953,147.20144653320312
test,2-0-4-5_png.rf.00541d2804e2f79ee042b4eade0f7790.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/2-0-4-5_png.rf.00541d2804e2f79ee042b4eade0f7790.jpg,53,73,4,png,2.0,4.5,9.0,6.5,4100,8.31898612539206,191.0,59.0,3.23728813559322,97056,-0.22730024611125768,-21.624963760375977,21.624963760375977,73.0,95.13832092285156,-28.38331832885742,-11.949838256835939,16.43348007202148,0.17273250055934375,26.280269622802734,6.31365966796875,-0.01074145920574665,-0.034506943076848984,148.3982391357422
test,1-8-4-2-1_png.rf.ad6928ee12f7480a466a822307d933c8.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-8-4-2-1_png.rf.ad6928ee12f7480a466a822307d933c8.jpg,54,74,1,1_png,1.8,4.2,7.5600000000000005,6.0,4938,8.504918160540624,124.0,54.0,2.2962962962962963,55133,-0.03046246673335296,-3.379875898361206,3.379875898361206,108.0,110.95214080810547,-5.66480712890625,-1.2334358215332029,4.4313713073730465,0.03993948449392441,5.71066951751709,1.7319200038909912,0.0055204275995492935,-0.007265329826623201,110.64869689941406
test,2-3-3-6_png.rf.1e14a6b5894a5207cd4314e310089366.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/2-3-3-6_png.rf.1e14a6b5894a5207cd4314e310089366.jpg,56,76,2,png,2.3,3.6,8.28,5.9,1009,6.917705609835305,35.0,65.0,0.5384615384615384,19351,-0.08720404054683337,-9.873932838439941,9.873932838439941,103.0,113.2279281616211,-14.140904235839844,-4.158708190917968,9.982196044921876,0.08816019339922328,1.4163844585418701,3.686171054840088,0.0014715052675455809,0.0034573092125356197,108.24108123779297
test,1-7-3-9_png.rf.f5359f3bd2e2d6e76a65d3645d6e71b2.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-7-3-9_png.rf.f5359f3bd2e2d6e76a65d3645d6e71b2.jpg,57,77,4,png,1.7,3.9,6.63,5.6,3776,8.236685322712457,191.0,57.0,3.3508771929824563,93944,-0.2593828179847207,-32.01329803466797,32.01329803466797,90.0,123.4210433959961,-37.2851448059082,-21.184127807617188,16.101016998291016,0.1304560110274789,25.59913444519043,6.888946533203125,-0.01211285125464201,-0.043709203600883484,188.55645751953125
test,1-4-3-6-2-10-3_png.rf.de4bfb174e6084ed184b1f55b0a12bb4.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-4-3-6-2-10-3_png.rf.de4bfb174e6084ed184b1f55b0a12bb4.jpg,59,79,2,2-10-3_png,1.4,3.6,5.04,5.0,5725,8.65277248565806,112.0,88.0,1.2727272727272727,82753,-0.12097851329617099,-12.42567253112793,12.42567253112793,90.0,102.70974731445312,-13.794892883300781,-9.819203186035155,3.9756896972656257,0.03870800777158736,11.822761535644531,2.1585402488708496,-0.0013372040120884776,-0.0046898964792490005,106.0396728515625
test,1-4-3-6_png.rf.e08332c7838493acffa2018b0b8bd861.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-4-3-6_png.rf.e08332c7838493acffa2018b0b8bd861.jpg,60,80,1,png,1.4,3.6,5.04,5.0,2970,7.9966538754626075,169.0,58.0,2.913793103448276,85006,-0.07084071974951904,-10.351263999938965,10.351263999938965,137.0,146.12025451660156,-17.09694061279297,-4.27054443359375,12.82639617919922,0.08777972787983297,11.091920852661133,4.882420063018799,0.0007644941797479987,-0.012455481104552746,158.5152587890625
test,1-1-4-5-2-10-3_png.rf.9db80844bc33bb67041eb18a63d6b8e9.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-1-4-5-2-10-3_png.rf.9db80844bc33bb67041eb18a63d6b8e9.jpg,61,81,2,2-10-3_png,1.1,4.5,4.95,5.6,5682,8.645234541297121,111.0,87.0,1.2758620689655173,81007,-0.08105652015255885,-10.330836296081543,10.330836296081543,117.0,127.45225524902344,-11.536829376220703,-7.591923522949219,3.944905853271485,0.03095202862878891,11.648517608642578,2.3319356441497803,0.0005703883362002671,-0.004575731698423624,129.36549377441406
test,2-0-4-8_png.rf.ce4bd9d29f325ee14164e4f8e0a18a3e.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/2-0-4-8_png.rf.ce4bd9d29f325ee14164e4f8e0a18a3e.jpg,62,82,1,png,2.0,4.8,9.6,6.8,3126,8.047829357457841,171.0,60.0,2.85,88968,-0.08416075065582142,-7.673711776733398,7.673711776733398,84.0,91.1792221069336,-12.3045654296875,-2.2302474975585938,10.074317932128906,0.1104891849188393,12.971938133239746,3.7536675930023193,0.0002675199066288769,-0.014221609570086002,106.19004821777344
test,2-0-4-8_png.rf.7dbdd9c03678eb4e5e2e75016a45add3.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/2-0-4-8_png.rf.7dbdd9c03678eb4e5e2e75016a45add3.jpg,63,83,4,png,2.0,4.8,9.6,6.8,8424,9.038958755220563,173.0,100.0,1.73,146988,-0.13363009025073302,-11.845614433288574,11.845614433288574,77.0,88.64481353759766,-13.81158676147461,-9.183473205566408,4.628113555908202,0.05220963721634139,16.646839141845703,7.716965198516846,-0.00415469566360116,-0.005816683638840914,100.94615936279297
test,2-0-3-9_png.rf.da0f50dfb46375a492d195b84b596e7f.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/2-0-3-9_png.rf.da0f50dfb46375a492d195b84b596e7f.jpg,64,84,4,png,2.0,3.9,7.8,5.9,8585,9.057888248784506,177.0,100.0,1.77,140927,-0.16064447156480757,-15.190495491027832,15.190495491027832,79.0,94.5597152709961,-16.96385040283203,-12.336596679687498,4.627253723144532,0.04893472563748117,16.614072799682617,2.984956741333008,-0.004721264820545912,-0.00443357415497303,106.1197738647461
test,2-0-3-9_png.rf.da0f50dfb46375a492d195b84b596e7f.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/2-0-3-9_png.rf.da0f50dfb46375a492d195b84b596e7f.jpg,64,85,3,png,2.0,3.9,7.8,5.9,6785,8.822616945344176,162.0,80.0,2.025,98162,-0.1602721026941228,-15.373272895812988,15.373272895812988,81.0,95.91983032226562,-17.16752471923828,-13.455447387695312,3.712077331542968,0.03869979042989709,19.01347541809082,1.5483096837997437,-0.01276165060698986,-0.005542144179344177,120.9796371459961
test,2-0-3-9_png.rf.da0f50dfb46375a492d195b84b596e7f.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/2-0-3-9_png.rf.da0f50dfb46375a492d195b84b596e7f.jpg,64,86,4,png,2.0,3.9,7.8,5.9,2079,7.640123172695364,105.0,44.0,2.3863636363636362,28501,-0.14493577519314188,-13.577838897705078,13.577838897705078,80.0,93.6817626953125,-15.746206665039063,-10.73358154296875,5.012625122070313,0.0535069471138498,4.460938453674316,2.7070353031158447,0.0014689185190945864,-0.00876198336482048,100.83303833007812
test,1-7-3-6_png.rf.a971e5f4c0e867532e67d03255818042.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-7-3-6_png.rf.a971e5f4c0e867532e67d03255818042.jpg,65,87,4,png,1.7,3.6,6.12,5.3,7965,8.982937763741589,170.0,99.0,1.7171717171717171,133172,-0.15957859075180317,-19.25206756591797,19.25206756591797,101.0,120.64317321777344,-20.855166625976562,-16.889158630371092,3.9660079956054695,0.032873870023680606,16.866724014282227,2.2128610610961914,-0.0034150932915508747,-0.005531788803637028,131.57940673828125
test,1-7-3-6_png.rf.a971e5f4c0e867532e67d03255818042.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-7-3-6_png.rf.a971e5f4c0e867532e67d03255818042.jpg,65,88,3,png,1.7,3.6,6.12,5.3,7697,8.948715833843691,168.0,86.0,1.9534883720930232,111689,-0.14017019050556512,-17.03108024597168,17.03108024597168,104.0,121.50286865234375,-19.064730834960937,-14.995042419433593,4.069688415527343,0.03349458708807893,18.00651741027832,2.2150659561157227,-0.007714173290878534,-0.007662521675229073,141.36404418945312
test,1-7-3-6_png.rf.a971e5f4c0e867532e67d03255818042.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-7-3-6_png.rf.a971e5f4c0e867532e67d03255818042.jpg,65,89,4,png,1.7,3.6,6.12,5.3,1998,7.6004023345004,102.0,43.0,2.372093023255814,26692,-0.1453397816940042,-17.44353485107422,17.44353485107422,102.0,120.01899719238281,-20.029997253417967,-14.000274658203125,6.029722595214842,0.05023973484422287,4.454692840576172,3.8444554805755615,0.0022313513327389956,-0.012128281407058239,129.61912536621094
test,1-4-3-9_png.rf.cfbfe0d3f5057474e6664676209130ef.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-4-3-9_png.rf.cfbfe0d3f5057474e6664676209130ef.jpg,66,90,1,png,1.4,3.9,5.46,5.3,2977,7.999007213243955,170.0,60.0,2.8333333333333335,88578,-0.07474069094939148,-10.293510437011719,10.293510437011719,129.0,137.7229766845703,-17.7798828125,-3.7739562988281237,14.005926513671875,0.10169636796153432,11.279120445251465,5.337002277374268,0.0013098805211484432,-0.011819517239928246,148.68946838378906
test,1-7-4-2-3-10-2_png.rf.5a961dead7934de61c43cc4821f199f5.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-7-4-2-3-10-2_png.rf.5a961dead7934de61c43cc4821f199f5.jpg,67,91,7,3-10-2_png,1.7,4.2,7.14,5.9,541,6.295266001439646,41.0,23.0,1.7826086956521738,7867,-0.5746109284802042,-35.40572738647461,35.40572738647461,24.0,61.61687088012695,-40.650047302246094,-18.532142639160156,22.117904663085938,0.35895858304968775,4.85802698135376,8.866647720336914,-0.00019935269665438682,-0.011790428310632706,67.7193832397461
test,2-0-3-6_png.rf.1addb9cea6cff6fa6609e7c7e202b7cb.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/2-0-3-6_png.rf.1addb9cea6cff6fa6609e7c7e202b7cb.jpg,68,92,1,png,2.0,3.6,7.2,5.6,4806,8.47782846789396,123.0,53.0,2.3207547169811322,53674,-0.04215373052639544,-4.267219066619873,4.267219066619873,97.0,101.22992706298828,-6.956577301025391,-1.4925765991210938,5.464000701904297,0.05397613986725914,5.418685436248779,2.0544872283935547,0.005393735133111477,-0.00605046795681119,99.86998748779297
test,1-1-3-9_png.rf.ba2a699b89086f9d585afc51eaefdb20.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-1-3-9_png.rf.ba2a699b89086f9d585afc51eaefdb20.jpg,69,93,4,png,1.1,3.9,4.29,5.0,3880,8.263848131368906,192.0,59.0,3.2542372881355934,97806,-0.18488051169151795,-27.611600875854492,27.611600875854492,121.0,149.34835815429688,-31.46918182373047,-20.06232604980469,11.40685577392578,0.07637751037169735,21.148075103759766,5.110226631164551,-0.011215407401323318,-0.03081353008747101,199.5854034423828
test,0-8-3-9_png.rf.7f5a9b7a86835b1322e7aea254dad5c1.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/0-8-3-9_png.rf.7f5a9b7a86835b1322e7aea254dad5c1.jpg,70,95,7,png,0.8,3.9,3.12,4.7,881,6.782192056006791,70.0,22.0,3.1818181818181817,12872,-0.32440294746847526,-47.66086959838867,47.66086959838867,97.0,146.91873168945312,-56.05168151855469,-27.787124633789062,28.264556884765625,0.19238225486801325,10.72989559173584,13.085517883300781,-0.004890985321253538,0.0018664697417989373,152.86155700683594
test,1-4-3-9-3-10-4_png.rf.ec9583dd36766a16a024bb7505ace910.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-4-3-9-3-10-4_png.rf.ec9583dd36766a16a024bb7505ace910.jpg,71,97,3,3-10-4_png,1.4,3.9,5.46,5.3,621,6.432940092739179,22.0,53.0,0.41509433962264153,9783,-0.13086794388897927,-11.569345474243164,11.569345474243164,76.0,88.40473175048828,-16.35748291015625,-5.285285949707031,11.072196960449219,0.1252443929324865,1.4721449613571167,4.38688325881958,0.0026365763042122126,-0.006489674560725689,89.98953247070312
test,1-1-4-2-3-10_png.rf.111fe89f04bb18925d48de896cae2a5a.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-1-4-2-3-10_png.rf.111fe89f04bb18925d48de896cae2a5a.jpg,73,99,3,3-10_png,1.1,4.2,4.620000000000001,5.300000000000001,1155,7.052721049232323,39.0,44.0,0.8863636363636364,14183,-0.14721491315307428,-17.90046501159668,17.90046501159668,103.0,121.59410095214844,-20.568460083007814,-10.678335571289061,9.890124511718753,0.08133720661013699,2.661198139190674,4.004652976989746,0.0003553000860847533,-0.007126197684556246,125.01718139648438
test,1-1-4-2-3-10-4_png.rf.a04f2dcc0c64cc00794a1dfdd1e22c71.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-1-4-2-3-10-4_png.rf.a04f2dcc0c64cc00794a1dfdd1e22c71.jpg,74,100,3,3-10-4_png,1.1,4.2,4.620000000000001,5.300000000000001,685,6.530877627725885,24.0,56.0,0.42857142857142855,11316,-0.11246969419838188,-13.787811279296875,13.787811279296875,108.0,122.59134674072266,-19.61909637451172,-5.76552734375,13.85356903076172,0.11300609218415424,2.397718906402588,5.286533355712891,0.0034080224577337503,-0.005823280196636915,123.29944610595703
test,2-0-3-9_png.rf.83eb47651c26619c9d5bf6233110c192.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/2-0-3-9_png.rf.83eb47651c26619c9d5bf6233110c192.jpg,75,101,1,png,2.0,3.9,7.8,5.9,4669,8.448914350662942,123.0,52.0,2.3653846153846154,52697,-0.03807173783353298,-3.7582778930664062,3.7582778930664062,95.0,98.71569061279297,-5.755035400390625,-1.2129135131835938,4.542121887207031,0.04601215732788886,5.508934020996094,1.9079426527023315,0.005708153359591961,-0.008272326551377773,99.1708984375
test,1-4-4-8_png.rf.baeb0b9ce0215ac7c27686ebf34949fc.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-4-4-8_png.rf.baeb0b9ce0215ac7c27686ebf34949fc.jpg,76,102,4,png,1.4,4.8,6.72,6.199999999999999,7893,8.973858256222792,172.0,95.0,1.8105263157894738,138869,-0.27435164508505805,-30.53169059753418,30.53169059753418,81.0,111.28670501708984,-32.376502990722656,-28.205535888671875,4.170967102050781,0.03747947341427948,17.657577514648438,2.2211413383483887,-0.002950139809399843,-0.0015338656958192587,117.13199615478516
