split,filename,image_path,image_id,ann_id,layer,group,flake_rep_mode,flake_rep_source,wb1,wb2,wb_product,wb_sum,area_px,log_area_px,bbox_w,bbox_h,bbox_aspect,roi_bg_pixels,roi_bg_initial_pixels,roi_bg_clip_iterations,roi_bg_residual_sigma,ndg,ndg_peak,ndg_mask_median,ndg_trimmed_median,ndg_central_median,ndg_largest_inner_median,delta_g,abs_delta_g,g_flake_rep,g_flake_peak,g_flake_mask_median,g_flake_trimmed_median,g_flake_central_median,g_flake_largest_inner_median,g_flake_median,flake_inner_area_px,flake_largest_inner_area_px,g_bg_plane_median,g_delta_p10,g_delta_p90,g_delta_iqr,iqr_ndg,g_bg_std,g_flake_std,plane_a,plane_b,plane_c
train,0-8-4-2-2-10-3_png.rf.a6c5c2d39cb89c324f3008058cc2d42d.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/0-8-4-2-2-10-3_png.rf.a6c5c2d39cb89c324f3008058cc2d42d.jpg,79,107,2,2-10-3_png,largest_inner_median,largest_inner_median,0.8,4.2,3.3600000000000003,5.0,5769,8.660427359502146,88.0,113.0,0.7787610619469026,123932,137709.0,1.0,1.0948472534179687,-0.06686498499331417,-0.06567136178772212,-0.0666274168553798,-0.0666274168553798,-0.06686498499331417,-0.06686498499331417,-10.255691528320312,10.255691528320312,-10.250946044921875,-10.067869186401367,-10.214508056640625,-10.214508056640625,-10.250946044921875,-10.250946044921875,-10.250946044921875,4991.0,4991.0,153.3791046142578,-10.67452392578125,-8.763967895507813,1.9105560302734368,0.012456429675205154,1.01909601688385,1.9586882591247559,-0.002683578059077263,0.0004920772043988109,153.7369842529297
train,0-8-4-2-2-10-3_png.rf.e877450e1ac246ac22a5273582a6190e.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/0-8-4-2-2-10-3_png.rf.e877450e1ac246ac22a5273582a6190e.jpg,82,110,2,2-10-3_png,largest_inner_median,largest_inner_median,0.8,4.2,3.3600000000000003,5.0,5766,8.659907293615413,113.0,88.0,1.2840909090909092,124416,138274.0,2.0,1.1002653854370117,-0.06687729462331615,-0.06790324656305198,-0.06663911443931052,-0.06663911443931052,-0.06687729462331615,-0.06687729462331615,-10.256927490234375,10.256927490234375,-10.259689331054688,-10.417038917541504,-10.223159790039062,-10.223159790039062,-10.259689331054688,-10.259689331054688,-10.259689331054688,4988.0,4988.0,153.36935424804688,-10.82470703125,-8.743812561035156,2.0808944702148438,0.013567863543647564,1.0286153554916382,2.0515921115875244,-0.0007049702689982951,-0.002709790365770459,154.00428771972656
train,1-7-3-6_png.rf.1b40a332d727730aba621d7f56aabf6f.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-7-3-6_png.rf.1b40a332d727730aba621d7f56aabf6f.jpg,86,114,1,png,largest_inner_median,largest_inner_median,1.7,3.6,6.12,5.3,835,6.728628613084702,22.0,61.0,0.36065573770491804,16634,18484.0,0.0,1.0,-0.028273904896583425,-0.02657339603176408,-0.02655680564407417,-0.02655680564407417,-0.028273904896583425,-0.028273904896583425,-3.443164825439453,3.443164825439453,-3.4863662719726562,-3.279280185699463,-3.2772598266601562,-3.2772598266601562,-3.4863662719726562,-3.4863662719726562,-3.4863662719726562,523.0,523.0,121.77889251708984,-4.30888671875,-2.091473388671875,2.2174133300781254,0.01820851942603226,0.5514566898345947,1.5270397663116455,0.009728128090500832,0.0009116984438151121,121.23171997070312
train,1-4-3-3_png.rf.26051aa60ae8e2e242a1dc448254d494.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-4-3-3_png.rf.26051aa60ae8e2e242a1dc448254d494.jpg,89,117,1,png,largest_inner_median,largest_inner_median,1.4,3.3,4.619999999999999,4.699999999999999,1595,7.375255778009754,121.0,43.0,2.813953488372093,50573,56193.0,0.0,1.0,-0.061714710304806616,-0.03570344058034138,-0.04065553781692642,-0.04065553781692642,-0.061714710304806616,-0.061714710304806616,-9.595191955566406,9.595191955566406,-9.653617858886719,-5.6094746589660645,-6.3794097900390625,-6.3794097900390625,-9.653617858886719,-9.653617858886719,-9.653617858886719,960.0,960.0,155.47657775878906,-14.37767333984375,-0.726101684570312,13.651571655273438,0.08780468320091846,0.9238882064819336,4.8530778884887695,0.00028275922522880137,-0.0029304195195436478,155.65194702148438
train,2-0-3-3_png.rf.8b0e4253e2cee93cb3949f6e904e4dfa.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/2-0-3-3_png.rf.8b0e4253e2cee93cb3949f6e904e4dfa.jpg,93,123,2,png,largest_inner_median,largest_inner_median,2.0,3.3,6.6,5.3,513,6.2422232654551655,45.0,25.0,1.8,15139,16820.0,0.0,1.0,-0.09244713288500916,-0.09543844346733056,-0.08504164419894707,-0.08504164419894707,-0.09244713288500916,-0.09244713288500916,-12.460166931152344,12.460166931152344,-12.418815612792969,-12.821989059448242,-11.420692443847656,-11.420692443847656,-12.418815612792969,-12.418815612792969,-12.418815612792969,253.0,253.0,134.7815399169922,-12.89190673828125,-2.4171661376953124,10.474740600585937,0.07771643362315796,0.5342804789543152,3.906217336654663,-0.00232910318300128,0.0034430096857249737,134.81455993652344
train,0-8-3-6-3-10_png.rf.dd0a35b37410a87a9686fffda55d4322.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/0-8-3-6-3-10_png.rf.dd0a35b37410a87a9686fffda55d4322.jpg,98,128,3,3-10_png,largest_inner_median,largest_inner_median,0.8,3.6,2.8800000000000003,4.4,1165,7.061334366910438,43.0,42.0,1.0238095238095237,22218,24799.0,2.0,1.0,-0.11112395384048218,-0.11279568314749236,-0.10930658897582539,-0.10930658897582539,-0.11112395384048218,-0.11112395384048218,-17.068458557128906,17.068458557128906,-17.000015258789062,-17.256790161132812,-16.720870971679688,-16.720870971679688,-17.000015258789062,-17.000015258789062,-17.000015258789062,839.0,839.0,153.59837341308594,-17.44727478027344,-10.187402343749993,7.259872436523446,0.04726529503667866,0.9602130055427551,3.451773166656494,-0.0004141894169151783,-0.00924082100391388,154.4060821533203
train,2-0-4-8_png.rf.60a433eded6c72dfda368fc94f0bc2f3.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/2-0-4-8_png.rf.60a433eded6c72dfda368fc94f0bc2f3.jpg,102,132,1,png,largest_inner_median,largest_inner_median,2.0,4.8,9.6,6.8,904,6.807934943699926,60.0,26.0,2.3076923076923075,19619,21797.0,0.0,1.0,-0.027856173283254806,-0.024455337661993502,-0.025111038293751865,-0.025111038293751865,-0.027856173283254806,-0.027856173283254806,-2.5262222290039062,2.5262222290039062,-2.5690536499023438,-2.260638475418091,-2.3201026916503906,-2.3201026916503906,-2.5690536499023438,-2.5690536499023438,-2.5690536499023438,587.0,587.0,90.68805694580078,-3.376936340332031,-1.0633773803710933,2.313558959960938,0.02551117575871786,0.827621340751648,0.8584404587745667,0.00018222159997094423,0.011154363863170147,90.09558868408203
train,1-4-3-6-3-10_png.rf.92cc0436e425bcc1e5d9507b9d402a99.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-4-3-6-3-10_png.rf.92cc0436e425bcc1e5d9507b9d402a99.jpg,105,139,3,3-10_png,largest_inner_median,largest_inner_median,1.4,3.6,5.04,5.0,1130,7.030857476116121,40.0,42.0,0.9523809523809523,19649,21876.0,2.0,1.0,-0.012022323509437658,-0.0016330118691435796,-0.009605096552662668,-0.009605096552662668,-0.012022323509437658,-0.012022323509437658,-1.11614990234375,1.11614990234375,-1.0277328491210938,-0.06319141387939453,-0.8033180236816406,-0.8033180236816406,-1.0277328491210938,-1.0277328491210938,-1.0277328491210938,822.0,822.0,92.83978271484375,-1.771204376220703,0.22400360107421877,1.9952079772949218,0.021490872974392655,0.8227037191390991,0.7516952753067017,0.0031480100005865097,-0.010814775712788105,93.49254608154297
train,1-4-3-9_png.rf.65b11410459cbd0e2616a46f411a76eb.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-4-3-9_png.rf.65b11410459cbd0e2616a46f411a76eb.jpg,106,140,1,png,largest_inner_median,largest_inner_median,1.4,3.9,5.46,5.3,884,6.785587645007929,59.0,26.0,2.269230769230769,19456,21595.0,0.0,1.0,-0.034702390837934215,-0.03703257145936935,-0.03226771569907514,-0.03226771569907514,-0.034702390837934215,-0.034702390837934215,-4.7060394287109375,4.7060394287109375,-4.6295013427734375,-4.945500373840332,-4.2993316650390625,-4.2993316650390625,-4.6295013427734375,-4.6295013427734375,-4.6295013427734375,571.0,571.0,135.61138916015625,-5.270222473144531,-1.6144500732421854,3.6557723999023457,0.026957709249515172,0.5722715258598328,1.5745561122894287,-0.00043677116627804935,0.0064362091943621635,135.3275909423828
train,1-1-4-8-3-10-4_png.rf.f1a9b04b4899e34dab15f90f42dcf8bf.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-1-4-8-3-10-4_png.rf.f1a9b04b4899e34dab15f90f42dcf8bf.jpg,108,142,3,3-10-4_png,largest_inner_median,largest_inner_median,1.1,4.8,5.28,5.9,712,6.569481420414296,24.0,55.0,0.43636363636363634,18172,19758.0,0.0,1.0,-0.14543817672166384,-0.14735568664910798,-0.13145536366487878,-0.13145536366487878,-0.14543817672166384,-0.14543817672166384,-15.600505828857422,15.600505828857422,-15.605060577392578,-15.81074333190918,-14.105186462402344,-14.105186462402344,-15.605060577392578,-15.605060577392578,-15.605060577392578,424.0,424.0,107.26554870605469,-15.942008209228515,-1.3678627014160156,14.5741455078125,0.13586977071035902,0.6161640286445618,6.024144172668457,0.0039590331725776196,-0.0050342632457613945,107.6440200805664
train,2-0-3-3_png.rf.5adcaf006a6ce4aa2f83c87ee64c0b4f.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/2-0-3-3_png.rf.5adcaf006a6ce4aa2f83c87ee64c0b4f.jpg,113,149,1,png,largest_inner_median,largest_inner_median,2.0,3.3,6.6,5.3,2494,7.822044008185619,87.0,38.0,2.289473684210526,37786,41987.0,1.0,1.0,-0.027955045255504882,-0.03012086901140656,-0.025347400581569344,-0.025347400581569344,-0.027955045255504882,-0.027955045255504882,-2.864910125732422,2.864910125732422,-2.8707809448242188,-3.092740535736084,-2.6035423278808594,-2.6035423278808594,-2.8707809448242188,-2.8707809448242188,-2.8707809448242188,2011.0,2011.0,102.48275756835938,-3.5163497924804688,-1.1497474670410146,2.3666023254394544,0.023092687800295116,0.7825589179992676,0.9340968132019043,-0.003265585284680128,0.0042542750015854836,102.7190933227539
train,1-4-4-8_png.rf.858638f1a89c4d184e10672e490571ad.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-4-4-8_png.rf.858638f1a89c4d184e10672e490571ad.jpg,115,151,1,png,largest_inner_median,largest_inner_median,1.4,4.8,6.72,6.199999999999999,1611,7.385230923066573,43.0,122.0,0.3524590163934426,59905,66563.0,0.0,1.0,-0.10818676839841322,-0.053738922241549386,-0.06596684742281526,-0.06596684742281526,-0.10818676839841322,-0.10818676839841322,-12.076984405517578,12.076984405517578,-12.085987091064453,-6.007925987243652,-7.3729400634765625,-7.3729400634765625,-12.085987091064453,-12.085987091064453,-12.085987091064453,972.0,972.0,111.6308822631836,-17.518707275390625,-1.2919235229492188,16.226783752441406,0.14536106338553126,0.8330262899398804,5.754021167755127,0.003074175212532282,0.0009281817474402487,111.13956451416016
train,1-7-3-9_png.rf.76604ac3a4e198a8aa7e3344b08aac4b.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-7-3-9_png.rf.76604ac3a4e198a8aa7e3344b08aac4b.jpg,119,155,2,png,largest_inner_median,largest_inner_median,1.7,3.9,6.63,5.6,552,6.315358001522335,25.0,47.0,0.5319148936170213,15886,17652.0,0.0,1.0,-0.1686012420077429,-0.16947993951498366,-0.15080909947769677,-0.15080909947769677,-0.1686012420077429,-0.1686012420077429,-20.831298828125,20.831298828125,-20.87317657470703,-20.98174285888672,-18.67489242553711,-18.67489242553711,-20.87317657470703,-20.87317657470703,-20.87317657470703,287.0,287.0,123.55364990234375,-21.85181884765625,-3.176602935791015,18.675215911865237,0.15115066148694145,0.5293410420417786,7.073937892913818,-0.003739805892109871,-0.004265184048563242,124.14130401611328
train,1-7-4-5_png.rf.e3a8613f218aefa7e695a1a8b7cac577.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-7-4-5_png.rf.e3a8613f218aefa7e695a1a8b7cac577.jpg,120,156,1,png,largest_inner_median,largest_inner_median,1.7,4.5,7.6499999999999995,6.2,1565,7.356279876550748,120.0,43.0,2.7906976744186047,52744,58606.0,0.0,1.0,-0.05433983182315595,-0.03921110784888428,-0.03992283856699458,-0.03992283856699458,-0.05433983182315595,-0.05433983182315595,-5.7767181396484375,5.7767181396484375,-5.889015197753906,-4.280722141265869,-4.35638427734375,-4.35638427734375,-5.889015197753906,-5.889015197753906,-5.889015197753906,933.0,933.0,106.3072509765625,-10.2520263671875,-0.8829620361328123,9.369064331054688,0.08813194062482417,0.863792896270752,3.357370138168335,-0.0002588761562947184,0.002122029894962907,106.1817626953125
train,1-7-3-3_png.rf.2833dd056e1c0adf85a91e34cbc26798.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-7-3-3_png.rf.2833dd056e1c0adf85a91e34cbc26798.jpg,123,159,1,png,largest_inner_median,largest_inner_median,1.7,3.3,5.609999999999999,5.0,735,6.601230118728877,20.0,58.0,0.3448275862068966,14275,15861.0,0.0,1.0,-0.03776197206709661,-0.03635892939596677,-0.035419290104470216,-0.035419290104470216,-0.03776197206709661,-0.03776197206709661,-4.702045440673828,4.702045440673828,-4.698566436767578,-4.523862361907959,-4.4068603515625,-4.4068603515625,-4.698566436767578,-4.698566436767578,-4.698566436767578,450.0,450.0,124.51800537109375,-6.174893188476562,-2.638470458984375,3.5364227294921875,0.028400894464642227,0.6899294853210449,1.598600149154663,0.007731677498668432,-0.00010231034684693441,124.21440887451172
train,1-7-4-5_png.rf.c0e22779a414ab46161b58a3235cc628.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-7-4-5_png.rf.c0e22779a414ab46161b58a3235cc628.jpg,125,161,1,png,largest_inner_median,largest_inner_median,1.7,4.5,7.6499999999999995,6.2,1563,7.355001921105257,120.0,43.0,2.7906976744186047,52581,58425.0,0.0,1.0,-0.05819973967314517,-0.038133106728627374,-0.04006679354042011,-0.04006679354042011,-0.05819973967314517,-0.05819973967314517,-6.186424255371094,6.186424255371094,-6.293128967285156,-4.1601176261901855,-4.36566162109375,-4.36566162109375,-6.293128967285156,-6.293128967285156,-6.293128967285156,931.0,931.0,106.29642486572266,-10.062294006347656,-0.5760971069335945,9.486196899414061,0.08924285940376034,0.8505768775939941,3.3953359127044678,0.00038312911055982113,-0.0020201047882437706,106.37586975097656
train,1-4-3-6-3-10_png.rf.3b76c19bfdb5dba548a55f0f81fd507d.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-4-3-6-3-10_png.rf.3b76c19bfdb5dba548a55f0f81fd507d.jpg,126,162,3,3-10_png,largest_inner_median,largest_inner_median,1.4,3.6,5.04,5.0,1131,7.0317412587631285,40.0,42.0,0.9523809523809523,19510,21737.0,2.0,1.0,-0.011203690807370275,-0.016017135700607123,-0.008736167997636752,-0.008736167997636752,-0.011203690807370275,-0.011203690807370275,-1.0402336120605469,1.0402336120605469,-0.94384765625,-1.390763521194458,-0.7147445678710938,-0.7147445678710938,-0.94384765625,-0.94384765625,-0.94384765625,822.0,822.0,92.84740447998047,-1.6553573608398438,0.215667724609375,1.8710250854492188,0.020151614317367856,0.800105631351471,0.7050489187240601,-0.0031057826709002256,0.010425458662211895,92.2085952758789
train,1-7-3-6-2-10-3_png.rf.f7f8e1f8495003faae939929b3e8470b.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-7-3-6-2-10-3_png.rf.f7f8e1f8495003faae939929b3e8470b.jpg,127,163,2,2-10-3_png,largest_inner_median,largest_inner_median,1.7,3.6,6.12,5.3,5585,8.628018746505122,112.0,87.0,1.2873563218390804,123905,137236.0,0.0,1.0,-0.12941074667155483,-0.13071082695771766,-0.12878873372131486,-0.12878873372131486,-0.12941074667155483,-0.12941074667155483,-9.641304016113281,9.641304016113281,-9.582496643066406,-9.679354667663574,-9.536155700683594,-9.536155700683594,-9.582496643066406,-9.582496643066406,-9.582496643066406,4792.0,4792.0,74.50157165527344,-10.168423461914063,-8.177984619140624,1.9904388427734396,0.02671673628555661,0.7786868214607239,1.3816313743591309,-0.0009422970470041037,-0.0022389348596334457,75.10516357421875
train,1-1-3-6-2-10-3_png.rf.7a667be7a7ca5b9df9c7a3ed61a81df0.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-1-3-6-2-10-3_png.rf.7a667be7a7ca5b9df9c7a3ed61a81df0.jpg,131,169,2,2-10-3_png,largest_inner_median,largest_inner_median,1.1,3.6,3.9600000000000004,4.7,5843,8.67317077287059,113.0,90.0,1.2555555555555555,125760,138504.0,0.0,1.2536471603393553,-0.08037413715776029,-0.0877007501405531,-0.07891804820088119,-0.07891804820088119,-0.08037413715776029,-0.08037413715776029,-11.000816345214844,11.000816345214844,-10.97357177734375,-11.97636604309082,-10.774276733398438,-10.774276733398438,-10.97357177734375,-10.97357177734375,-10.97357177734375,5049.0,5049.0,136.87010192871094,-11.892710876464843,-9.126034545898438,2.766676330566405,0.02021388375970841,1.100602149963379,1.8435027599334717,-0.0003264922124799341,0.002276577753946185,136.5247039794922
train,1-7-4-8_png.rf.212fa487611235d742dc74e1705498e0.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-7-4-8_png.rf.212fa487611235d742dc74e1705498e0.jpg,133,171,1,png,largest_inner_median,largest_inner_median,1.7,4.8,8.16,6.5,1581,7.366445148327599,121.0,43.0,2.813953488372093,53344,59375.0,2.0,1.0,-0.05854564312583772,-0.039122233280520426,-0.04014943955400739,-0.04014943955400739,-0.05854564312583772,-0.05854564312583772,-5.856853485107422,5.856853485107422,-5.898704528808594,-3.955604076385498,-4.0583648681640625,-4.0583648681640625,-5.898704528808594,-5.898704528808594,-5.898704528808594,946.0,946.0,100.03910064697266,-9.323867797851562,-0.7294692993164062,8.594398498535156,0.08591039346568972,0.9391106367111206,3.0620908737182617,0.00023607283947058022,-0.0040159826166927814,100.31246185302734
train,1-7-3-6-2-10-3_png.rf.9075ab47dedcce54d97793347599d2cc.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-7-3-6-2-10-3_png.rf.9075ab47dedcce54d97793347599d2cc.jpg,140,182,2,2-10-3_png,largest_inner_median,largest_inner_median,1.7,3.6,6.12,5.3,5591,8.629092283913646,87.0,112.0,0.7767857142857143,124751,138609.0,0.0,1.0,-0.1291564713035697,-0.1266690340327093,-0.12848830968118355,-0.12848830968118355,-0.1291564713035697,-0.1291564713035697,-9.61993408203125,9.61993408203125,-9.574783325195312,-9.389512062072754,-9.525016784667969,-9.525016784667969,-9.574783325195312,-9.574783325195312,-9.574783325195312,4797.0,4797.0,74.4827880859375,-10.118049621582031,-8.242408752441406,1.875640869140625,0.025182205410685343,0.7910383343696594,1.3581455945968628,-0.0020697193685919046,0.000943947525229305,74.63426971435547
train,1-7-3-6-3-10-4_png.rf.08cb4db887b5899365c23a3f41fe1a79.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-7-3-6-3-10-4_png.rf.08cb4db887b5899365c23a3f41fe1a79.jpg,143,185,3,3-10-4_png,largest_inner_median,largest_inner_median,1.7,3.6,6.12,5.3,621,6.432940092739179,23.0,52.0,0.4423076923076923,16353,17751.0,0.0,1.0,-0.22461080972163502,-0.2286082947465026,-0.19643242105136108,-0.19643242105136108,-0.22461080972163502,-0.22461080972163502,-15.33369255065918,15.33369255065918,-15.287199020385742,-15.560098648071289,-13.363521575927734,-13.363521575927734,-15.287199020385742,-15.287199020385742,-15.287199020385742,346.0,346.0,68.26782989501953,-15.981056213378906,-5.190608978271484,10.790447235107422,0.15806049865215704,0.5887989401817322,4.328507423400879,0.0005128976190462708,-0.006104521453380585,68.89541625976562
train,1-1-4-5-3-10-4_png.rf.1930ecac4fb716eb7b49390bec245c45.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-1-4-5-3-10-4_png.rf.1930ecac4fb716eb7b49390bec245c45.jpg,144,186,3,3-10-4_png,largest_inner_median,largest_inner_median,1.1,4.5,4.95,5.6,661,6.495265555937008,25.0,55.0,0.45454545454545453,18275,20280.0,0.0,1.0,-0.14265329091779055,-0.1473416869028956,-0.12414440681483621,-0.12414440681483621,-0.14265329091779055,-0.14265329091779055,-16.047401428222656,16.047401428222656,-16.02263641357422,-16.550045013427734,-13.940528869628906,-13.940528869628906,-16.02263641357422,-16.02263641357422,-16.02263641357422,364.0,364.0,112.4923324584961,-16.7598876953125,-4.012580871582031,12.747306823730469,0.11331711722159883,0.6051018238067627,5.025911331176758,0.0024164714850485325,-0.005271632224321365,112.97357177734375
